sku_id,weekenddt,qtysold,qtyinstock,qtyorder,unit,avg_lead_days,max_lead_days,unit_price,category,product,loc
2680BA,30/04/2023,18,6,1,Unit,45,68,24.00,Parts,Window Handle,NSW
2673BA,30/04/2023,18,36,3,Unit,60,95,22.00,Parts,Window Lock,NSW
2672BA,30/04/2023,14,32,1,Unit,120,171,14.00,Parts,Countertop Support Bracket,NSW
2670CA,30/04/2023,19,56,3,Unit,60,82,28.00,Parts,Countertop Joining Bracket,NSW
2662CA,30/04/2023,4,36,4,Unit,60,82,13.00,Parts,Cabinet Pull,NSW
2661CA,30/04/2023,5,58,1,Unit,120,157,16.00,Parts,Cabinet Drawer,NSW
2646AA,30/04/2023,6,31,2,Unit,120,157,16.00,Parts,Cabinet Knob,NSW
2640BA,30/04/2023,2,13,4,Unit,60,84,30.00,Parts,Door Hinge Plate,NSW
2632AA,30/04/2023,3,11,1,Unit,30,41,12.00,Parts,Door Hinge Pin,NSW
2621AA,30/04/2023,8,13,4,Unit,60,80,9.00,Parts,Window Latch,NSW
2606AA,30/04/2023,11,3,5,Unit,60,79,6.00,Parts,Threaded Insert,QLD
2604CA,30/04/2023,13,7,5,Unit,30,42,10.00,Parts,T-Nut,QLD
2600BA,30/04/2023,14,5,3,Unit,60,80,19.00,Parts,Angle Bracket,QLD
2573CA,30/04/2023,13,15,7,Unit,60,81,29.00,Parts,Corner Brace,QLD
2565CA,30/04/2023,0,20,0,Unit,30,40,18.00,Parts,Tension Pin,QLD
2564BA,30/04/2023,6,11,7,Unit,60,96,10.00,Parts,Wing Nut,QLD
2555CA,30/04/2023,13,5,1,Unit,30,44,12.00,Parts,Cap Nut,QLD
2548CA,30/04/2023,9,8,5,Unit,30,41,19.00,Parts,Lag Screw,QLD
2539AA,30/04/2023,6,22,6,Unit,30,45,23.00,Parts,Carriage Bolt,QLD
2429BA,30/04/2023,9,48,4,Unit,90,122,28.00,Parts,Furniture Connector,QLD
2422BA,30/04/2023,15,8,7,Unit,30,45,28.00,Parts,Table Leg,QLD
2418CA,30/04/2023,11,20,2,Unit,60,85,13.00,Parts,Furniture Feet,QLD
2396CA,30/04/2023,1,55,7,Unit,30,46,6.00,Parts,Table Leg ,NSW
2391CA,30/04/2023,2,49,3,Unit,45,67,26.00,Parts,Turned Leg,NSW
2371CA,30/04/2023,3,43,7,Unit,90,136,28.00,Parts,Dowel Rod,NSW
2365AA,30/04/2023,4,0,4,Unit,60,83,7.00,Parts,Dowel Pin,NSW
2359CA,30/04/2023,15,9,3,Unit,90,121,22.00,Parts,Finial,NSW
2348BA,30/04/2023,2,28,0,Unit,60,89,14.00,Parts,Newel Post,NSW
2342CA,30/04/2023,14,26,6,Unit,60,86,6.00,Parts,Baluster,QLD
2337CA,30/04/2023,9,51,5,Unit,60,83,22.00,Parts,Rail Bracket,QLD
2336BA,30/04/2023,1,47,3,Unit,30,44,20.00,Parts,Post Cap,QLD
2331CA,30/04/2023,4,29,1,Unit,60,83,11.00,Parts,Bracket,QLD
2326CA,30/04/2023,4,39,2,Unit,30,46,24.00,Parts,Corbel,QLD
2317CA,30/04/2023,4,22,7,Unit,60,89,18.00,Parts,Corner Block,NSW
2315BA,30/04/2023,8,46,4,Unit,120,182,19.00,Parts,Corner Bead,NSW
2293AA,30/04/2023,6,0,2,Unit,60,79,23.00,Parts,Corner Guard,NSW
2291AA,30/04/2023,4,38,4,Unit,120,191,25.00,Parts,Trim Board,NSW
2277AA,30/04/2023,10,31,0,Unit,120,158,24.00,Parts,Siding,NSW
2267CA,30/04/2023,9,32,4,Unit,60,91,15.00,Parts,Shiplap,NSW
2265BA,30/04/2023,4,52,3,Unit,120,184,22.00,Parts,Beadboard,NSW
2212CA,30/04/2023,2,8,2,Unit,60,87,19.00,Parts,Door Sweep,QLD
2212AA,30/04/2023,7,16,0,Unit,120,180,23.00,Parts,Door Stop,QLD
2200CA,30/04/2023,1,49,2,Unit,60,89,21.00,Parts,Kick Plate,QLD
2189CA,30/04/2023,3,4,2,Unit,60,95,6.00,Parts,Door Viewer,NSW
2173CA,30/04/2023,14,9,6,Unit,60,92,29.00,Parts,Countertop Trim,NSW
2170BA,30/04/2023,12,45,7,Unit,120,171,18.00,Parts,Cabinet Shelf,NSW
2143AA,30/04/2023,2,9,0,Unit,120,192,17.00,Parts,Door Screen,NSW
2142CA,30/04/2023,13,44,5,Unit,60,91,13.00,Parts,Window Screen,NSW
2139BA,30/04/2023,15,43,6,Unit,120,176,23.00,Parts,Cabinet Frame Trim,NSW
2025AA,30/04/2023,6,15,4,Unit,60,80,15.00,Parts,Armrest Support,NSW
2021CA,30/04/2023,2,3,4,Unit,60,86,9.00,Parts,Seat Frame,NSW
2016CA,30/04/2023,2,2,6,Unit,60,86,15.00,Parts,Seat Cushion,QLD
2013AA,30/04/2023,9,0,5,Unit,120,189,6.00,Parts,Backrest,QLD
1995AA,30/04/2023,0,23,7,Unit,120,160,14.00,Main,Armrest,NSW
1994AA,30/04/2023,10,49,2,Unit,60,91,13.00,Main,Chest of Drawers Hardware,NSW
1993AA,30/04/2023,15,58,0,Unit,60,94,18.00,Main,Chest of Drawers Drawers,NSW
1992AA,30/04/2023,8,22,5,Unit,60,92,26.00,Main,Chest of Drawers Frame,NSW
1990AA,30/04/2023,10,48,3,Unit,60,79,29.00,Main,Futon Cover,NSW
1979AA,30/04/2023,3,40,0,Unit,60,94,26.00,Main,Futon Mattress,NSW
1971AA,30/04/2023,9,22,6,Unit,120,177,25.00,Main,Futon Frame,NSW
1970CA,30/04/2023,6,16,1,Unit,60,96,12.00,Main,Bunk Bed Ladder,NSW
1967BA,30/04/2023,12,12,2,Unit,120,163,17.00,Main,Bunk Bed Rails,NSW
1876AA,30/04/2023,8,15,5,Unit,30,40,18.00,Main,Nightstand Top,NSW
1872CA,30/04/2023,10,39,1,Unit,60,89,14.00,Main,Dresser Knobs,NSW
1857AA,30/04/2023,7,15,7,Unit,60,89,24.00,Main,Dresser Hardware,QLD
1851CA,30/04/2023,9,48,0,Unit,60,81,6.00,Main,Dresser Base,QLD
1842BA,30/04/2023,8,56,5,Unit,30,41,12.00,Main,Dresser Top,QLD
1830AA,30/04/2023,1,59,5,Unit,30,44,26.00,Main,Dresser Frame,QLD
1827AA,30/04/2023,4,22,3,Unit,30,48,20.00,Main,Dresser Drawers,QLD
1766CA,30/04/2023,6,26,5,Unit,15,24,24.00,Main,Sectional Sofa Fabric,NSW
1764AA,30/04/2023,14,37,4,Unit,15,23,5.00,Main,Sectional Sofa Leg,NSW
1745BA,30/04/2023,2,55,5,Unit,15,20,16.00,Main,Sectional Sofa Armrest,NSW
1741BA,30/04/2023,0,30,3,Unit,30,41,20.00,Main,Sectional Sofa Back,NSW
1716AA,30/04/2023,2,0,7,Unit,15,21,28.00,Main,Sectional Sofa Seat,QLD
1712AA,30/04/2023,14,52,2,Unit,15,21,6.00,Main,Sectional Sofa Frame,QLD
1708AA,30/04/2023,1,1,5,Unit,15,23,25.00,Main,Sofa Cushion,NSW
1698CA,30/04/2023,6,19,1,Unit,15,24,22.00,Main,Sofa Upholstery,NSW
1695CA,30/04/2023,6,21,3,Unit,15,22,24.00,Main,Sofa Armrests,NSW
1688CA,30/04/2023,7,55,5,Unit,60,79,7.00,Main,Sofa Legs,NSW
1681CA,30/04/2023,10,5,6,Unit,30,47,5.00,Main,Sofa Frame,QLD
1678CA,30/04/2023,12,51,0,Unit,60,87,9.00,Main,Sofa Seat Cushion,QLD
1672AA,30/04/2023,14,28,5,Unit,15,24,18.00,Main,Sofa Backrest,QLD
1668CA,30/04/2023,6,57,6,Unit,30,46,20.00,Main,Chair Fabric,QLD
1650AA,30/04/2023,13,55,6,Unit,60,93,23.00,Main,Chair Padding,QLD
1630BA,30/04/2023,13,39,6,Unit,60,91,23.00,Main,Chair Armrests,QLD
1624CA,30/04/2023,5,1,5,Unit,30,48,27.00,Main,Chair Legs,QLD
1624AA,30/04/2023,13,9,1,Unit,15,21,7.00,Main,Chair Frame,NSW
1601AA,30/04/2023,14,24,4,Unit,30,42,13.00,Main,Chair Seat Cushion,NSW
1586CA,30/04/2023,7,42,4,Unit,30,40,20.00,Main,Chair Backrest,NSW
1584BA,30/04/2023,4,49,7,Unit,45,65,19.00,Main,Lawn Chair Cushion,NSW
1582CA,30/04/2023,13,3,4,Unit,45,63,23.00,Main,Lawn Chair Mesh,NSW
1571AA,30/04/2023,4,20,2,Unit,60,93,4.20,Main,Lawn Chair Fabric,NSW
1514BA,30/04/2023,8,22,0,Unit,45,68,9.30,Main,Lawn Chair Leg,NSW
1511CA,30/04/2023,15,7,1,Unit,30,41,6.79,Main,Lawn Chair Armrest,NSW
1499CA,30/04/2023,13,31,2,Unit,60,86,7.00,Main,Lawn Chair Back,NSW
1499AA,30/04/2023,15,28,7,Unit,20,30,14.22,Main,Lawn Chair Seat,NSW
1497CA,30/04/2023,2,4,7,Unit,40,53,16.72,Main,Lawn Chair Frame,NSW
1491CA,30/04/2023,11,18,5,Unit,30,43,30.00,Main,Lawn table,QLD
1488CA,30/04/2023,9,1,4,Unit,15,22,30.00,Main,Ottoman Upholstery,QLD
1488BA,30/04/2023,8,14,3,Unit,30,47,18.00,Main,Ottoman Cushion,QLD
1486CA,30/04/2023,5,49,7,Unit,60,81,19.00,Main,Ottoman Fabric,QLD
1484BA,30/04/2023,10,6,1,Unit,15,23,0.20,Main,Ottoman Padding,QLD
1283CA,30/04/2023,2,10,5,Unit,60,92,3.00,Main,Desk Hardware,NSW
1281BA,30/04/2023,7,38,1,Unit,60,85,5.00,Main,Desk Drawers,NSW
1266CA,30/04/2023,2,17,6,Unit,60,86,16.00,Main,Desk Legs,QLD
1265CA,30/04/2023,14,30,2,Unit,60,79,4.00,Main,Desk Frame,QLD
1255CA,30/04/2023,6,29,7,Unit,60,83,24.00,Main,Desk Top,NSW
1244AA,30/04/2023,12,13,1,Unit,45,67,22.00,Main,Countertop Backsplash,NSW
1234BA,30/04/2023,15,57,6,Unit,45,63,18.00,Main,Countertop Edge,NSW
1224AA,30/04/2023,3,26,0,Unit,90,121,51.00,Main,Countertop Surface,NSW
1214CA,30/04/2023,6,48,0,Unit,30,43,26.00,Main,Cabinet Frame,NSW
1083AA,30/04/2023,5,17,0,Unit,45,68,29.02,Main,Window Sash,NSW
1077CA,30/04/2023,7,54,4,Unit,45,70,22.98,Main,Window Glass,NSW
1009AA,30/04/2023,1,14,5,Unit,30,48,28.76,Main,Window Frame,QLD
3619CA,23/04/2023,2,39,7,Unit,15,22,13.00,Accessories,Furniture Leg Pads,NSW
3616CA,23/04/2023,10,6,7,Unit,120,167,22.00,Accessories,Countertop Sealer,NSW
3610AA,23/04/2023,12,51,6,Unit,120,188,5.00,Accessories,Cabinet Shelf Supports,QLD
3551CA,23/04/2023,5,0,0,Unit,20,31,5.00,Accessories,Furniture Lacquer,QLD
3345AA,23/04/2023,10,17,5,Unit,40,61,11.00,Accessories,Polishing Compound,NSW
3332CA,23/04/2023,3,45,2,Unit,30,46,28.00,Accessories,Safety rail,NSW
3322AA,23/04/2023,4,57,0,Unit,60,90,21.00,Accessories,Acrylic Gloss Finish,NSW
3312AA,23/04/2023,15,27,4,Unit,60,84,18.00,Accessories,Universal bracket,NSW
3300CA,23/04/2023,2,1,1,Unit,30,42,17.00,Accessories,Cranked hook,NSW
3205AA,23/04/2023,1,33,3,Unit,60,91,11.00,Accessories,Door Frame Trim,NSW
3193AA,23/04/2023,8,47,5,Unit,15,22,16.00,Accessories,Door Latch Plate,NSW
3178CA,23/04/2023,5,50,7,Unit,30,47,6.00,Accessories,Door Lock Installation Kit,NSW
3177CA,23/04/2023,2,28,3,Unit,30,42,10.00,Accessories,Window Lock Key,QLD
3161BA,23/04/2023,10,46,1,Unit,30,48,16.00,Accessories,Window Latch Handle,QLD
3160BA,23/04/2023,4,33,0,Unit,30,46,17.00,Accessories,Window Frame Hardware,QLD
3143CA,23/04/2023,5,43,0,Unit,30,41,9.00,Accessories,Window Locking Mechanism,QLD
3138CA,23/04/2023,2,39,0,Unit,15,21,27.00,Accessories,Outdoor Glass Paneling,QLD
3132BA,23/04/2023,2,11,2,Unit,15,24,19.00,Accessories,Glass Table Frame,QLD
3126BA,23/04/2023,13,30,7,Unit,60,82,12.00,Accessories,Countertop Glass Surface,NSW
3075AA,23/04/2023,6,51,4,Unit,30,47,16.00,Accessories,Door Latch Mechanism,QLD
3053AA,23/04/2023,11,20,7,Unit,15,23,18.00,Accessories,Window Screen Frame,QLD
3044AA,23/04/2023,13,38,0,Unit,15,21,7.00,Accessories,Window Lock System,QLD
3038BA,23/04/2023,15,50,0,Unit,15,22,6.00,Accessories,Outdoor Glass Panels,QLD
3027CA,23/04/2023,13,6,5,Unit,30,46,12.00,Accessories,Glass Tabletop,QLD
3025CA,23/04/2023,6,57,0,Unit,30,45,17.00,Accessories,Glass Countertop,QLD
3016BA,23/04/2023,6,16,4,Unit,60,79,26.00,Accessories,Glass Cabinet Door,QLD
3007CA,23/04/2023,1,57,5,Unit,30,47,14.00,Accessories,Glass Door Panel,NSW
3006CA,23/04/2023,12,22,0,Unit,60,79,5.00,Accessories,Glass Window Pane,NSW
3003AA,23/04/2023,0,12,1,Unit,30,44,7.00,Accessories,Bathroom Door Lock,NSW
2994CA,23/04/2023,0,5,3,Unit,30,48,24.00,Parts,Futon Parts,NSW
2988AA,23/04/2023,6,28,0,Unit,30,40,8.00,Parts,Futon Accessories,NSW
2987AA,23/04/2023,13,29,1,Unit,30,43,28.00,Parts,Headboard slat,QLD
2982AA,23/04/2023,5,27,2,Unit,30,48,25.00,Parts,Bed frame cleat,QLD
2977BA,23/04/2023,7,57,6,Unit,60,89,12.00,Parts,Bed Upholstery,NSW
2970CA,23/04/2023,15,48,6,Unit,60,96,27.00,Parts,Dresser Decor,NSW
2680BA,23/04/2023,7,13,3,Unit,45,68,24.00,Parts,Window Handle,NSW
2673BA,23/04/2023,11,58,5,Unit,60,95,22.00,Parts,Window Lock,NSW
2672BA,23/04/2023,5,58,5,Unit,120,171,14.00,Parts,Countertop Support Bracket,NSW
2670CA,23/04/2023,5,47,5,Unit,60,82,28.00,Parts,Countertop Joining Bracket,NSW
2662CA,23/04/2023,11,54,1,Unit,60,82,13.00,Parts,Cabinet Pull,NSW
2661CA,23/04/2023,4,53,1,Unit,120,157,16.00,Parts,Cabinet Drawer,NSW
2646AA,23/04/2023,15,55,0,Unit,120,157,16.00,Parts,Cabinet Knob,NSW
2640BA,23/04/2023,7,0,4,Unit,60,84,30.00,Parts,Door Hinge Plate,NSW
2632AA,23/04/2023,8,45,1,Unit,30,41,12.00,Parts,Door Hinge Pin,NSW
2621AA,23/04/2023,4,42,2,Unit,60,80,9.00,Parts,Window Latch,NSW
2606AA,23/04/2023,2,15,3,Unit,60,79,6.00,Parts,Threaded Insert,QLD
2604CA,23/04/2023,6,44,1,Unit,30,42,10.00,Parts,T-Nut,QLD
2600BA,23/04/2023,14,33,2,Unit,60,80,19.00,Parts,Angle Bracket,QLD
2573CA,23/04/2023,14,6,5,Unit,60,81,29.00,Parts,Corner Brace,QLD
2565CA,23/04/2023,9,29,7,Unit,30,40,18.00,Parts,Tension Pin,QLD
2564BA,23/04/2023,9,19,0,Unit,60,96,10.00,Parts,Wing Nut,QLD
2555CA,23/04/2023,11,26,5,Unit,30,44,12.00,Parts,Cap Nut,QLD
2548CA,23/04/2023,4,12,2,Unit,30,41,19.00,Parts,Lag Screw,QLD
2539AA,23/04/2023,15,12,2,Unit,30,45,23.00,Parts,Carriage Bolt,QLD
2429BA,23/04/2023,10,16,4,Unit,90,122,28.00,Parts,Furniture Connector,QLD
2422BA,23/04/2023,7,18,7,Unit,30,45,28.00,Parts,Table Leg,QLD
2418CA,23/04/2023,2,3,5,Unit,60,85,13.00,Parts,Furniture Feet,QLD
2396CA,23/04/2023,10,4,4,Unit,30,46,6.00,Parts,Table Leg ,NSW
2391CA,23/04/2023,10,14,2,Unit,45,67,26.00,Parts,Turned Leg,NSW
2371CA,23/04/2023,0,11,6,Unit,90,136,28.00,Parts,Dowel Rod,NSW
2365AA,23/04/2023,9,12,5,Unit,60,83,7.00,Parts,Dowel Pin,NSW
2359CA,23/04/2023,11,5,6,Unit,90,121,22.00,Parts,Finial,NSW
2348BA,23/04/2023,9,12,1,Unit,60,89,14.00,Parts,Newel Post,NSW
2342CA,23/04/2023,15,2,7,Unit,60,86,6.00,Parts,Baluster,QLD
2337CA,23/04/2023,0,39,4,Unit,60,83,22.00,Parts,Rail Bracket,QLD
2336BA,23/04/2023,14,30,0,Unit,30,44,20.00,Parts,Post Cap,QLD
2331CA,23/04/2023,11,19,5,Unit,60,83,11.00,Parts,Bracket,QLD
2326CA,23/04/2023,11,11,5,Unit,30,46,24.00,Parts,Corbel,QLD
2317CA,23/04/2023,11,15,7,Unit,60,89,18.00,Parts,Corner Block,NSW
2315BA,23/04/2023,14,6,6,Unit,120,182,19.00,Parts,Corner Bead,NSW
2293AA,23/04/2023,5,32,0,Unit,60,79,23.00,Parts,Corner Guard,NSW
2291AA,23/04/2023,13,0,2,Unit,120,191,25.00,Parts,Trim Board,NSW
2277AA,23/04/2023,11,42,6,Unit,120,158,24.00,Parts,Siding,NSW
2267CA,23/04/2023,12,53,6,Unit,60,91,15.00,Parts,Shiplap,NSW
2265BA,23/04/2023,9,39,0,Unit,120,184,22.00,Parts,Beadboard,NSW
2212CA,23/04/2023,2,39,6,Unit,60,87,19.00,Parts,Door Sweep,QLD
2212AA,23/04/2023,7,51,6,Unit,120,180,23.00,Parts,Door Stop,QLD
2200CA,23/04/2023,15,49,6,Unit,60,89,21.00,Parts,Kick Plate,QLD
2189CA,23/04/2023,10,53,7,Unit,60,95,6.00,Parts,Door Viewer,NSW
2173CA,23/04/2023,15,29,6,Unit,60,92,29.00,Parts,Countertop Trim,NSW
2170BA,23/04/2023,3,24,4,Unit,120,171,18.00,Parts,Cabinet Shelf,NSW
2143AA,23/04/2023,15,17,4,Unit,120,192,17.00,Parts,Door Screen,NSW
2142CA,23/04/2023,6,43,7,Unit,60,91,13.00,Parts,Window Screen,NSW
2139BA,23/04/2023,2,0,3,Unit,120,176,23.00,Parts,Cabinet Frame Trim,NSW
2025AA,23/04/2023,5,56,1,Unit,60,80,15.00,Parts,Armrest Support,NSW
2021CA,23/04/2023,0,59,7,Unit,60,86,9.00,Parts,Seat Frame,NSW
2016CA,23/04/2023,8,42,5,Unit,60,86,15.00,Parts,Seat Cushion,QLD
2013AA,23/04/2023,7,31,5,Unit,120,189,6.00,Parts,Backrest,QLD
1995AA,23/04/2023,0,25,1,Unit,120,160,14.00,Main,Armrest,NSW
1994AA,23/04/2023,2,29,2,Unit,60,91,13.00,Main,Chest of Drawers Hardware,NSW
1993AA,23/04/2023,14,39,3,Unit,60,94,18.00,Main,Chest of Drawers Drawers,NSW
1992AA,23/04/2023,9,3,0,Unit,60,92,26.00,Main,Chest of Drawers Frame,NSW
1990AA,23/04/2023,14,20,0,Unit,60,79,29.00,Main,Futon Cover,NSW
1979AA,23/04/2023,11,52,4,Unit,60,94,26.00,Main,Futon Mattress,NSW
1971AA,23/04/2023,14,15,2,Unit,120,177,25.00,Main,Futon Frame,NSW
1970CA,23/04/2023,0,43,4,Unit,60,96,12.00,Main,Bunk Bed Ladder,NSW
1967BA,23/04/2023,11,6,5,Unit,120,163,17.00,Main,Bunk Bed Rails,NSW
1876AA,23/04/2023,12,43,4,Unit,30,40,18.00,Main,Nightstand Top,NSW
1872CA,23/04/2023,2,6,2,Unit,60,89,14.00,Main,Dresser Knobs,NSW
1857AA,23/04/2023,15,52,7,Unit,60,89,24.00,Main,Dresser Hardware,QLD
1851CA,23/04/2023,2,36,6,Unit,60,81,6.00,Main,Dresser Base,QLD
1842BA,23/04/2023,15,7,6,Unit,30,41,12.00,Main,Dresser Top,QLD
1830AA,23/04/2023,11,30,3,Unit,30,44,26.00,Main,Dresser Frame,QLD
1827AA,23/04/2023,7,8,3,Unit,30,48,20.00,Main,Dresser Drawers,QLD
1766CA,23/04/2023,9,14,3,Unit,15,24,24.00,Main,Sectional Sofa Fabric,NSW
1764AA,23/04/2023,15,28,0,Unit,15,23,5.00,Main,Sectional Sofa Leg,NSW
1745BA,23/04/2023,10,24,6,Unit,15,20,16.00,Main,Sectional Sofa Armrest,NSW
1741BA,23/04/2023,15,30,5,Unit,30,41,20.00,Main,Sectional Sofa Back,NSW
1716AA,23/04/2023,1,4,0,Unit,15,21,28.00,Main,Sectional Sofa Seat,QLD
1712AA,23/04/2023,4,14,6,Unit,15,21,6.00,Main,Sectional Sofa Frame,QLD
1708AA,23/04/2023,14,17,4,Unit,15,23,25.00,Main,Sofa Cushion,NSW
1698CA,23/04/2023,11,24,2,Unit,15,24,22.00,Main,Sofa Upholstery,NSW
1695CA,23/04/2023,5,47,3,Unit,15,22,24.00,Main,Sofa Armrests,NSW
1688CA,23/04/2023,10,47,1,Unit,60,79,7.00,Main,Sofa Legs,NSW
1681CA,23/04/2023,7,21,3,Unit,30,47,5.00,Main,Sofa Frame,QLD
1678CA,23/04/2023,8,25,0,Unit,60,87,9.00,Main,Sofa Seat Cushion,QLD
1672AA,23/04/2023,4,2,2,Unit,15,24,18.00,Main,Sofa Backrest,QLD
1668CA,23/04/2023,3,20,2,Unit,30,46,20.00,Main,Chair Fabric,QLD
1650AA,23/04/2023,4,27,7,Unit,60,93,23.00,Main,Chair Padding,QLD
1630BA,23/04/2023,0,7,4,Unit,60,91,23.00,Main,Chair Armrests,QLD
1624CA,23/04/2023,12,52,3,Unit,30,48,27.00,Main,Chair Legs,QLD
1624AA,23/04/2023,1,9,2,Unit,15,21,7.00,Main,Chair Frame,NSW
1601AA,23/04/2023,5,56,7,Unit,30,42,13.00,Main,Chair Seat Cushion,NSW
1586CA,23/04/2023,4,26,5,Unit,30,40,20.00,Main,Chair Backrest,NSW
1584BA,23/04/2023,12,24,4,Unit,45,65,19.00,Main,Lawn Chair Cushion,NSW
1582CA,23/04/2023,14,49,0,Unit,45,63,23.00,Main,Lawn Chair Mesh,NSW
1571AA,23/04/2023,4,34,5,Unit,60,93,4.20,Main,Lawn Chair Fabric,NSW
1514BA,23/04/2023,11,39,2,Unit,45,68,9.30,Main,Lawn Chair Leg,NSW
1511CA,23/04/2023,7,16,1,Unit,30,41,6.79,Main,Lawn Chair Armrest,NSW
1499CA,23/04/2023,12,30,5,Unit,60,86,7.00,Main,Lawn Chair Back,NSW
1499AA,23/04/2023,0,12,0,Unit,20,30,14.22,Main,Lawn Chair Seat,NSW
1497CA,23/04/2023,5,14,4,Unit,40,53,16.72,Main,Lawn Chair Frame,NSW
1491CA,23/04/2023,8,30,3,Unit,30,43,30.00,Main,Lawn table,QLD
1488CA,23/04/2023,6,58,0,Unit,15,22,30.00,Main,Ottoman Upholstery,QLD
1488BA,23/04/2023,3,19,6,Unit,30,47,18.00,Main,Ottoman Cushion,QLD
1486CA,23/04/2023,11,4,2,Unit,60,81,19.00,Main,Ottoman Fabric,QLD
1484BA,23/04/2023,12,51,5,Unit,15,23,0.20,Main,Ottoman Padding,QLD
1283CA,23/04/2023,8,47,1,Unit,60,92,3.00,Main,Desk Hardware,NSW
1281BA,23/04/2023,7,21,2,Unit,60,85,5.00,Main,Desk Drawers,NSW
1266CA,23/04/2023,2,21,7,Unit,60,86,16.00,Main,Desk Legs,QLD
1265CA,23/04/2023,1,59,3,Unit,60,79,4.00,Main,Desk Frame,QLD
1255CA,23/04/2023,13,36,2,Unit,60,83,24.00,Main,Desk Top,NSW
1244AA,23/04/2023,3,12,1,Unit,45,67,22.00,Main,Countertop Backsplash,NSW
1234BA,23/04/2023,5,31,4,Unit,45,63,18.00,Main,Countertop Edge,NSW
1224AA,23/04/2023,0,42,3,Unit,90,121,51.00,Main,Countertop Surface,NSW
1214CA,23/04/2023,5,49,0,Unit,30,43,26.00,Main,Cabinet Frame,NSW
1083AA,23/04/2023,3,30,4,Unit,45,68,29.02,Main,Window Sash,NSW
1077CA,23/04/2023,0,48,3,Unit,45,70,22.98,Main,Window Glass,NSW
1009AA,23/04/2023,1,8,5,Unit,30,48,28.76,Main,Window Frame,QLD
3619CA,16/04/2023,4,33,0,Unit,15,22,13.00,Accessories,Furniture Leg Pads,NSW
3616CA,16/04/2023,3,19,7,Unit,120,167,22.00,Accessories,Countertop Sealer,NSW
3610AA,16/04/2023,9,53,6,Unit,120,188,5.00,Accessories,Cabinet Shelf Supports,QLD
3551CA,16/04/2023,11,44,2,Unit,20,31,5.00,Accessories,Furniture Lacquer,QLD
3345AA,16/04/2023,7,0,5,Unit,40,61,11.00,Accessories,Polishing Compound,NSW
3332CA,16/04/2023,12,22,7,Unit,30,46,28.00,Accessories,Safety rail,NSW
3322AA,16/04/2023,5,49,4,Unit,60,90,21.00,Accessories,Acrylic Gloss Finish,NSW
3312AA,16/04/2023,4,1,1,Unit,60,84,18.00,Accessories,Universal bracket,NSW
3300CA,16/04/2023,0,1,5,Unit,30,42,17.00,Accessories,Cranked hook,NSW
3205AA,16/04/2023,2,36,4,Unit,60,91,11.00,Accessories,Door Frame Trim,NSW
3193AA,16/04/2023,14,40,5,Unit,15,22,16.00,Accessories,Door Latch Plate,NSW
3178CA,16/04/2023,3,48,5,Unit,30,47,6.00,Accessories,Door Lock Installation Kit,NSW
3177CA,16/04/2023,9,11,4,Unit,30,42,10.00,Accessories,Window Lock Key,QLD
3161BA,16/04/2023,0,31,6,Unit,30,48,16.00,Accessories,Window Latch Handle,QLD
3160BA,16/04/2023,12,46,6,Unit,30,46,17.00,Accessories,Window Frame Hardware,QLD
3143CA,16/04/2023,4,25,2,Unit,30,41,9.00,Accessories,Window Locking Mechanism,QLD
3138CA,16/04/2023,10,58,3,Unit,15,21,27.00,Accessories,Outdoor Glass Paneling,QLD
3132BA,16/04/2023,1,16,5,Unit,15,24,19.00,Accessories,Glass Table Frame,QLD
3126BA,16/04/2023,1,21,1,Unit,60,82,12.00,Accessories,Countertop Glass Surface,NSW
3075AA,16/04/2023,3,30,5,Unit,30,47,16.00,Accessories,Door Latch Mechanism,QLD
3053AA,16/04/2023,12,17,1,Unit,15,23,18.00,Accessories,Window Screen Frame,QLD
3044AA,16/04/2023,8,19,2,Unit,15,21,7.00,Accessories,Window Lock System,QLD
3038BA,16/04/2023,2,30,0,Unit,15,22,6.00,Accessories,Outdoor Glass Panels,QLD
3027CA,16/04/2023,8,30,3,Unit,30,46,12.00,Accessories,Glass Tabletop,QLD
3025CA,16/04/2023,9,28,5,Unit,30,45,17.00,Accessories,Glass Countertop,QLD
3016BA,16/04/2023,12,17,6,Unit,60,79,26.00,Accessories,Glass Cabinet Door,QLD
3007CA,16/04/2023,6,25,1,Unit,30,47,14.00,Accessories,Glass Door Panel,NSW
3006CA,16/04/2023,6,24,0,Unit,60,79,5.00,Accessories,Glass Window Pane,NSW
3003AA,16/04/2023,13,1,2,Unit,30,44,7.00,Accessories,Bathroom Door Lock,NSW
2994CA,16/04/2023,4,0,1,Unit,30,48,24.00,Parts,Futon Parts,NSW
2988AA,16/04/2023,14,35,7,Unit,30,40,8.00,Parts,Futon Accessories,NSW
2987AA,16/04/2023,8,36,6,Unit,30,43,28.00,Parts,Headboard slat,QLD
2982AA,16/04/2023,15,15,2,Unit,30,48,25.00,Parts,Bed frame cleat,QLD
2977BA,16/04/2023,4,8,7,Unit,60,89,12.00,Parts,Bed Upholstery,NSW
2970CA,16/04/2023,2,25,4,Unit,60,96,27.00,Parts,Dresser Decor,NSW
2680BA,16/04/2023,10,50,5,Unit,45,68,24.00,Parts,Window Handle,NSW
2673BA,16/04/2023,11,3,4,Unit,60,95,22.00,Parts,Window Lock,NSW
